age,account_age_days,customer_segment,country,platform,device_type,payment_method,product_category,avg_order_value_usd,is_high_value_item,discount_used,order_date,return_date,days_to_return,return_reason,shipping_carrier,multiple_accounts_flag,wishlist_to_cart_time_hrs,total_returns_lifetime,total_orders_lifetime,return_rate_pct,customer_support_contacts,previous_dispute_count,refund_amount_requested_usd,customer_return_count_prior,returns_last_30d_prior,returns_last_90d_prior,total_returns_lifetime_prior,abuse_label
23,353,Bronze,GB,Mobile App,MacBook,Crypto,Grocery,84.02,0,1,2022-04-28,2022-05-13,15,Changed Mind,DHL,0,19.3,1,11,9.1,1,1,71.9,0,0,0,0,0
58,33,Silver,FR,Mobile App,iPad,PayPal,Clothing,204.16,1,0,2022-06-05,2022-06-08,3,Accidental Order,UPS,0,64.9,0,16,0.0,0,1,193.86,0,0,0,0,0
68,1258,Bronze,FR,Mobile App,iPad,Credit Card,Shoes,282.22,1,0,2023-02-01,2023-02-14,13,Defective/Broken,DHL,0,17.5,1,53,1.9,0,0,257.63,0,0,0,0,0
47,1559,Bronze,AU,Mobile App,iPad,PayPal,Shoes,141.92,0,0,2023-09-08,2023-09-30,22,Not As Described,DHL,0,26.1,3,23,13.0,0,1,123.92,0,0,0,0,0
27,2115,New,US,Mobile App,iPhone,PayPal,Beauty,298.28,1,1,2023-08-28,2023-09-11,14,Too Small,OnTrac,0,28.0,8,71,11.3,0,0,239.17,0,0,0,0,0
56,877,New,GB,Mobile App,Windows PC,Credit Card,Clothing,172.07,0,0,2022-10-15,2022-11-10,26,Too Large,UPS,0,37.4,1,22,4.5,0,1,145.06,0,0,0,0,0
28,2252,Silver,US,Tablet App,MacBook,PayPal,Electronics,311.7,1,1,2022-10-03,2022-10-07,4,Item Not Received,FedEx,0,4.8,18,31,58.1,5,0,316.03,0,0,0,0,2
55,107,Gold,IN,Web Browser,MacBook,Debit Card,Shoes,292.66,1,1,2022-01-19,2022-01-30,11,Wrong Item Sent,DHL,0,42.7,1,34,2.9,0,0,240.53,0,0,0,0,0
64,1885,Silver,IN,Web Browser,MacBook,Credit Card,Jewelry,101.54,0,1,2023-08-01,2023-08-11,10,Wrong Item Sent,USPS,0,61.9,27,64,42.2,1,0,95.33,0,0,0,0,1
41,2051,Bronze,US,Mobile App,Android,Credit Card,Electronics,158.07,0,1,2022-02-17,2022-02-24,7,Too Small,UPS,1,11.0,17,37,45.9,6,2,143.16,0,0,0,0,1
57,2004,New,GB,Web Browser,MacBook,PayPal,Shoes,129.9,0,0,2023-08-19,2023-09-11,23,Too Large,UPS,0,61.0,4,37,10.8,1,1,125.05,0,0,0,0,0
38,1685,Gold,DE,Tablet App,iPhone,Credit Card,Furniture,24.61,0,0,2023-04-22,2023-05-03,11,Too Small,DHL,0,5.7,5,75,6.7,0,0,20.51,0,0,0,0,0
29,945,New,BR,Tablet App,iPad,Gift Card,Furniture,291.88,1,0,2022-04-14,2022-05-05,21,Changed Mind,OnTrac,0,0.8,0,12,0.0,0,1,279.51,0,0,0,0,0
33,324,New,US,Mobile App,iPad,Gift Card,Home & Kitchen,239.53,1,0,2022-07-27,2022-08-02,6,Not As Described,UPS,0,31.7,0,47,0.0,1,1,191.79,0,0,0,0,0
48,2332,New,US,Tablet App,iPhone,Credit Card,Jewelry,255.92,1,0,2023-04-12,2023-04-22,10,Changed Mind,FedEx,0,69.8,4,44,9.1,1,0,231.08,0,0,0,0,0
39,1077,New,CA,Tablet App,iPad,Buy Now Pay Later,Home & Kitchen,215.07,1,0,2022-03-14,2022-03-16,2,Quality Issue,UPS,0,51.1,0,29,0.0,1,0,210.03,0,0,0,0,0
51,2172,New,AU,Mobile App,Android,PayPal,Books,169.04,0,0,2022-03-16,2022-04-06,21,Quality Issue,UPS,0,30.5,12,24,50.0,2,3,162.09,0,0,0,0,1
64,2022,New,US,Tablet App,iPhone,Gift Card,Tools,299.09,1,0,2023-01-09,2023-01-28,19,Defective/Broken,OnTrac,0,39.9,3,69,4.3,1,0,296.41,0,0,0,0,0
31,1961,Bronze,US,Tablet App,Android,Credit Card,Electronics,99.27,0,0,2023-04-11,2023-04-20,9,Too Large,OnTrac,0,39.6,4,66,6.1,1,0,98.24,0,0,0,0,0
66,931,Bronze,US,Web Browser,iPhone,PayPal,Electronics,257.06,1,1,2022-04-20,2022-05-17,27,Not As Described,USPS,0,15.6,8,66,12.1,1,0,240.79,0,0,0,0,0
22,789,Bronze,CA,Tablet App,Android,Credit Card,Clothing,267.07,1,0,2023-05-06,2023-05-24,18,Defective/Broken,DHL,0,62.6,0,12,0.0,1,1,245.6,0,0,0,0,0
39,1200,Bronze,BR,Tablet App,MacBook,PayPal,Clothing,170.44,0,1,2022-06-21,2022-06-26,5,Quality Issue,DHL,0,4.3,1,53,1.9,0,1,150.53,0,0,0,0,0
19,210,Bronze,US,Web Browser,MacBook,PayPal,Clothing,239.13,1,0,2022-05-28,2022-06-19,22,Defective/Broken,USPS,0,61.1,0,6,0.0,1,0,214.59,0,0,0,0,0
23,2141,Bronze,US,Tablet App,iPhone,Debit Card,Electronics,124.1,0,0,2023-08-09,2023-08-17,8,Not As Described,UPS,0,65.2,4,36,11.1,0,1,121.29,0,0,0,0,0
39,1061,New,FR,Tablet App,Windows PC,Debit Card,Home & Kitchen,38.76,0,0,2022-09-24,2022-10-18,24,Defective/Broken,OnTrac,0,38.9,1,9,11.1,1,0,31.77,0,0,0,0,0
70,2346,Silver,US,Web Browser,Android,Credit Card,Sports,263.4,1,0,2023-08-27,2023-09-22,26,Not As Described,OnTrac,0,36.0,5,56,8.9,1,0,256.65,0,0,0,0,0
30,293,New,US,Mobile App,iPhone,Gift Card,Shoes,158.74,0,0,2023-05-19,2023-05-24,5,Wrong Item Sent,OnTrac,0,45.0,1,77,1.3,0,0,128.25,0,0,0,0,0
30,1434,Silver,DE,Tablet App,iPad,Buy Now Pay Later,Books,597.42,1,1,2022-08-05,2022-08-07,2,Item Not Received,UPS,0,4.0,26,40,65.0,5,1,598.27,0,0,0,0,2
41,568,Bronze,US,Web Browser,iPad,PayPal,Electronics,47.01,0,0,2022-12-11,2022-12-18,7,Too Large,DHL,0,40.5,1,21,4.8,1,1,41.52,0,0,0,0,0
65,590,Silver,DE,Web Browser,MacBook,PayPal,Beauty,79.56,0,1,2023-05-27,2023-06-25,29,Too Large,FedEx,0,1.1,16,32,50.0,5,5,74.64,0,0,0,0,3
27,2120,Silver,AU,Mobile App,iPhone,Debit Card,Home & Kitchen,261.68,1,1,2022-08-07,2022-09-06,30,Gift Duplicate,OnTrac,0,29.9,0,13,0.0,0,0,240.17,0,0,0,0,0
68,12,Bronze,US,Web Browser,iPad,Credit Card,Toys,232.37,1,1,2023-05-06,2023-05-30,24,Defective/Broken,OnTrac,0,54.3,1,45,2.2,1,0,187.2,0,0,0,0,0
53,1061,Gold,IN,Tablet App,iPhone,Buy Now Pay Later,Home & Kitchen,124.85,0,1,2023-01-20,2023-01-27,7,Too Small,FedEx,0,34.5,11,19,57.9,4,3,113.44,0,0,0,0,1
69,1023,New,BR,Tablet App,MacBook,PayPal,Electronics,200.83,1,0,2023-01-18,2023-02-11,24,Gift Duplicate,USPS,0,0.6,3,38,7.9,0,0,191.43,0,0,0,0,0
58,1932,Bronze,BR,Web Browser,Android,Debit Card,Electronics,135.87,0,0,2022-01-31,2022-02-14,14,Gift Duplicate,DHL,0,8.5,3,77,3.9,0,1,126.11,0,0,0,0,0
22,916,Gold,US,Mobile App,Windows PC,Debit Card,Electronics,403.1,1,0,2022-02-25,2022-02-26,1,Item Not Received,OnTrac,1,4.4,15,47,31.9,2,2,386.75,0,0,0,0,2
23,1926,Bronze,DE,Tablet App,MacBook,Credit Card,Shoes,56.54,0,0,2022-04-13,2022-04-16,3,Too Large,DHL,0,22.8,1,13,7.7,0,0,46.45,0,0,0,0,0
46,993,New,US,Tablet App,MacBook,PayPal,Electronics,100.03,0,0,2022-10-26,2022-11-06,11,Changed Mind,FedEx,0,39.5,1,48,2.1,1,1,98.79,0,0,0,0,0
44,46,Silver,GB,Mobile App,iPad,Debit Card,Jewelry,163.87,0,0,2023-11-07,2023-11-19,12,Wrong Item Sent,OnTrac,0,58.7,2,17,11.8,1,0,133.41,0,0,0,0,0
18,279,Bronze,US,Mobile App,iPad,Debit Card,Shoes,118.94,0,1,2022-10-31,2022-11-14,14,Not As Described,USPS,0,60.3,0,42,0.0,1,0,109.09,0,0,0,0,0
70,938,Bronze,IN,Web Browser,iPhone,Credit Card,Clothing,418.59,1,1,2022-03-26,2022-03-27,1,Item Not Received,USPS,1,3.4,1,5,20.0,1,5,404.77,0,0,0,0,2
24,1650,Bronze,US,Web Browser,Windows PC,Credit Card,Clothing,101.62,0,0,2022-07-03,2022-07-30,27,Wrong Item Sent,FedEx,0,32.1,3,42,7.1,1,0,92.59,0,0,0,0,0
64,1943,Bronze,CA,Web Browser,iPad,PayPal,Home & Kitchen,253.82,1,0,2023-02-24,2023-03-23,27,Accidental Order,UPS,0,53.8,1,10,10.0,0,1,248.66,0,0,0,0,0
26,167,Gold,FR,Mobile App,MacBook,PayPal,Electronics,277.4,1,0,2023-02-06,2023-02-07,1,Too Large,FedEx,0,61.3,1,49,2.0,0,0,266.0,0,0,0,0,0
48,37,Gold,US,Web Browser,Windows PC,Debit Card,Tools,154.97,0,0,2023-07-29,2023-07-31,2,Item Not Received,OnTrac,0,3.0,9,22,40.9,3,3,159.94,0,0,0,0,2
24,2216,Platinum,CA,Mobile App,iPhone,Buy Now Pay Later,Beauty,165.8,0,1,2023-07-15,2023-08-08,24,Gift Duplicate,USPS,1,0.3,12,17,70.6,2,5,158.54,0,0,0,0,1
36,2378,Platinum,IN,Mobile App,Windows PC,Credit Card,Tools,141.88,0,1,2023-11-22,2023-12-10,18,Wrong Item Sent,OnTrac,0,61.9,40,60,66.7,6,2,140.35,0,0,0,0,1
46,2154,Bronze,US,Tablet App,iPhone,Debit Card,Electronics,79.41,0,0,2023-09-19,2023-10-16,27,Quality Issue,FedEx,0,36.4,0,21,0.0,1,0,79.13,0,0,0,0,0
45,2013,Silver,BR,Tablet App,MacBook,Credit Card,Electronics,204.89,1,1,2022-07-06,2022-07-24,18,Accidental Order,OnTrac,0,55.7,5,76,6.6,0,0,189.3,0,0,0,0,0
69,1528,New,US,Tablet App,Windows PC,Credit Card,Electronics,117.16,0,0,2022-07-26,2022-08-17,22,Quality Issue,UPS,0,14.2,7,63,11.1,1,1,95.54,0,0,0,0,0
22,1266,Gold,US,Tablet App,Windows PC,Credit Card,Shoes,255.76,1,1,2023-01-05,2023-01-07,2,Wrong Item Sent,OnTrac,0,66.9,3,72,4.2,1,0,209.94,0,0,0,0,0
46,2341,Silver,GB,Tablet App,MacBook,Gift Card,Electronics,180.2,0,0,2022-10-23,2022-11-03,11,Defective/Broken,UPS,0,39.4,0,28,0.0,1,1,169.04,0,0,0,0,0
31,568,Gold,GB,Web Browser,Windows PC,Buy Now Pay Later,Jewelry,255.52,1,1,2023-01-02,2023-01-08,6,Gift Duplicate,USPS,0,39.1,3,45,6.7,1,0,212.51,0,0,0,0,0
23,592,Silver,US,Web Browser,iPad,Debit Card,Clothing,199.89,0,0,2023-07-06,2023-07-19,13,Not As Described,FedEx,0,38.5,0,50,0.0,0,0,188.37,0,0,0,0,0
25,2011,New,BR,Mobile App,Windows PC,Credit Card,Shoes,20.92,0,1,2023-05-15,2023-06-09,25,Not As Described,OnTrac,0,25.5,6,70,8.6,0,0,19.36,0,0,0,0,0
25,486,New,CA,Tablet App,iPhone,Debit Card,Grocery,157.31,0,1,2023-02-23,2023-03-22,27,Not As Described,USPS,0,34.6,15,31,48.4,5,2,150.08,0,0,0,0,1
40,2124,Silver,US,Tablet App,iPad,Credit Card,Toys,273.18,1,0,2022-05-08,2022-06-03,26,Not As Described,FedEx,0,63.2,8,65,12.3,0,0,231.56,0,0,0,0,0
34,2405,New,US,Tablet App,Windows PC,Debit Card,Sports,291.83,1,0,2023-05-10,2023-05-14,4,Not As Described,USPS,0,28.4,2,16,12.5,1,0,278.07,0,0,0,0,0
54,2142,New,GB,Mobile App,iPad,PayPal,Beauty,235.14,1,0,2023-05-20,2023-05-25,5,Arrived Late,OnTrac,0,53.1,1,12,8.3,0,0,210.46,0,0,0,0,0
67,8,Bronze,US,Tablet App,Windows PC,PayPal,Shoes,95.58,0,0,2022-04-20,2022-05-15,25,Too Small,DHL,0,34.6,3,67,4.5,0,0,89.88,0,0,0,0,0
67,772,New,GB,Web Browser,iPad,Debit Card,Jewelry,267.01,1,0,2022-04-29,2022-05-19,20,Wrong Item Sent,DHL,0,6.8,1,27,3.7,1,1,261.74,0,0,0,0,0
48,1417,New,US,Web Browser,iPhone,Credit Card,Electronics,295.07,1,0,2023-03-28,2023-04-11,14,Defective/Broken,FedEx,0,34.2,0,26,0.0,1,0,258.61,0,0,0,0,0
48,1618,Silver,US,Tablet App,iPhone,Buy Now Pay Later,Books,104.34,0,0,2023-10-05,2023-10-20,15,Too Large,USPS,0,36.8,6,60,10.0,1,0,99.78,0,0,0,0,0
51,476,Platinum,DE,Tablet App,iPhone,Credit Card,Beauty,156.23,0,0,2023-07-16,2023-07-20,4,Not As Described,DHL,1,24.3,74,119,62.2,2,1,144.67,0,0,0,0,1
64,1122,New,GB,Tablet App,Android,PayPal,Home & Kitchen,98.86,0,0,2023-01-14,2023-01-24,10,Wrong Item Sent,DHL,0,26.3,1,15,6.7,0,1,80.92,0,0,0,0,0
49,1334,Silver,US,Tablet App,Android,Gift Card,Electronics,271.84,1,0,2023-01-27,2023-02-02,6,Defective/Broken,UPS,0,21.0,5,41,12.2,0,0,220.79,0,0,0,0,0
70,271,Silver,BR,Web Browser,Android,Crypto,Shoes,221.69,1,1,2022-03-24,2022-05-14,51,Too Small,FedEx,0,2.1,12,23,52.2,2,4,209.49,0,0,0,0,3
25,1088,Silver,FR,Tablet App,MacBook,Gift Card,Grocery,197.32,0,0,2022-05-24,2022-06-19,26,Defective/Broken,USPS,0,14.3,3,30,10.0,0,0,159.98,0,0,0,0,0
58,1768,Silver,BR,Mobile App,MacBook,Credit Card,Electronics,38.04,0,1,2023-01-18,2023-01-25,7,Too Small,DHL,0,43.2,1,56,1.8,0,1,32.52,0,0,0,0,0
35,1725,Gold,CA,Mobile App,MacBook,Buy Now Pay Later,Electronics,78.23,0,0,2022-08-12,2022-08-20,8,Quality Issue,UPS,0,58.3,0,12,0.0,1,0,68.5,0,0,0,0,0
54,1467,Silver,BR,Tablet App,iPad,Credit Card,Tools,121.08,0,0,2023-06-05,2023-06-13,8,Not As Described,UPS,0,66.9,1,17,5.9,0,1,100.94,0,0,0,0,0
51,1535,New,FR,Mobile App,Windows PC,Credit Card,Furniture,229.18,1,0,2023-11-16,2023-12-01,15,Changed Mind,OnTrac,0,32.4,0,6,0.0,0,0,190.64,0,0,0,0,0
29,608,Bronze,IN,Mobile App,iPad,PayPal,Electronics,136.04,0,0,2023-05-10,2023-05-30,20,Not As Described,USPS,0,48.9,1,31,3.2,0,1,115.45,0,0,0,0,0
29,798,New,US,Mobile App,Android,PayPal,Electronics,216.59,1,0,2022-11-09,2022-11-11,2,Changed Mind,DHL,0,21.1,0,40,0.0,0,1,216.34,0,0,0,0,0
65,1438,Silver,US,Mobile App,Android,Credit Card,Books,236.06,1,0,2022-02-10,2022-03-03,21,Not As Described,USPS,0,54.0,8,64,12.5,1,1,234.04,0,0,0,0,0
20,1213,Silver,US,Web Browser,MacBook,Buy Now Pay Later,Beauty,189.0,0,0,2022-10-05,2022-10-27,22,Too Small,OnTrac,0,70.1,0,80,0.0,1,0,175.55,0,0,0,0,0
18,1844,Gold,BR,Tablet App,Windows PC,Credit Card,Jewelry,429.6,1,1,2023-09-27,2023-10-01,4,Quality Issue,USPS,0,0.8,1,4,25.0,3,2,417.58,0,0,0,0,2
32,377,Bronze,US,Tablet App,iPad,Buy Now Pay Later,Toys,180.12,0,0,2023-07-25,2023-07-30,5,Not As Described,FedEx,0,2.8,22,43,51.2,2,2,180.6,0,0,0,0,2
41,595,Silver,US,Mobile App,iPad,Credit Card,Electronics,44.55,0,0,2023-10-01,2023-10-15,14,Defective/Broken,DHL,0,51.1,0,65,0.0,0,1,43.58,0,0,0,0,0
20,2392,Bronze,FR,Web Browser,MacBook,Buy Now Pay Later,Electronics,127.55,0,1,2022-04-25,2022-05-09,14,Too Small,UPS,0,61.7,3,80,3.8,0,1,117.97,0,0,0,0,0
53,1592,Bronze,GB,Tablet App,MacBook,Debit Card,Electronics,176.07,0,0,2023-02-16,2023-03-08,20,Not As Described,FedEx,0,8.4,2,19,10.5,0,0,154.88,0,0,0,0,0
66,1335,Bronze,US,Web Browser,iPad,Credit Card,Electronics,186.76,0,0,2023-09-20,2023-10-08,18,Found Better Price,DHL,0,61.9,4,35,11.4,0,0,176.25,0,0,0,0,0
66,1603,Gold,IN,Tablet App,MacBook,Buy Now Pay Later,Furniture,254.41,1,0,2023-04-27,2023-06-05,39,Too Large,USPS,0,2.8,5,10,50.0,2,2,230.36,0,0,0,0,3
69,1432,Gold,GB,Mobile App,iPhone,Credit Card,Electronics,79.8,0,0,2022-07-07,2022-07-21,14,Not As Described,USPS,0,17.0,5,74,6.8,1,0,67.08,0,0,0,0,0
69,309,New,DE,Tablet App,Android,Debit Card,Electronics,52.47,0,0,2022-01-08,2022-01-22,14,Defective/Broken,UPS,0,37.3,0,44,0.0,1,1,44.25,0,0,0,0,0
33,2150,Silver,US,Web Browser,iPhone,Buy Now Pay Later,Grocery,485.99,1,0,2023-08-02,2023-09-08,37,Too Large,FedEx,0,1.4,17,58,29.3,6,2,468.71,0,0,0,0,3
59,1314,Bronze,DE,Tablet App,iPad,PayPal,Home & Kitchen,243.37,1,0,2023-09-23,2023-09-25,2,Wrong Item Sent,DHL,0,8.0,1,25,4.0,0,1,219.2,0,0,0,0,0
67,1087,Gold,US,Tablet App,iPad,Credit Card,Books,125.91,0,0,2023-07-28,2023-08-08,11,Defective/Broken,DHL,0,8.0,2,42,4.8,1,0,116.06,0,0,0,0,0
51,255,New,GB,Tablet App,Windows PC,Credit Card,Electronics,93.42,0,0,2023-03-22,2023-04-03,12,Arrived Late,UPS,0,14.0,9,68,13.2,0,1,81.67,0,0,0,0,0
45,442,Platinum,US,Tablet App,Windows PC,Debit Card,Home & Kitchen,87.96,0,0,2023-04-30,2023-05-02,2,Found Better Price,OnTrac,0,33.2,52,84,61.9,1,2,81.55,0,0,0,0,1
37,1520,Gold,AU,Mobile App,iPad,Gift Card,Shoes,127.62,0,0,2022-05-26,2022-05-28,2,Gift Duplicate,DHL,0,26.6,4,27,14.8,1,1,118.91,0,0,0,0,0
52,190,Bronze,AU,Web Browser,Windows PC,Debit Card,Tools,67.4,0,1,2023-03-12,2023-04-06,25,Defective/Broken,USPS,0,10.2,26,38,68.4,5,2,61.34,0,0,0,0,1
24,94,Bronze,AU,Web Browser,Windows PC,Credit Card,Electronics,169.69,0,0,2022-03-13,2022-03-27,14,Defective/Broken,FedEx,0,12.8,0,8,0.0,0,0,157.18,0,0,0,0,0
18,1810,Silver,AU,Web Browser,Android,Gift Card,Clothing,69.29,0,0,2022-05-08,2022-05-18,10,Arrived Late,USPS,0,11.4,1,43,2.3,0,1,66.51,0,0,0,0,0
54,1353,New,DE,Mobile App,MacBook,PayPal,Books,184.06,0,0,2022-02-18,2022-02-23,5,Too Small,FedEx,1,2.8,33,67,49.3,3,2,173.52,0,0,0,0,1
36,1790,New,AU,Web Browser,MacBook,Debit Card,Clothing,25.64,0,0,2022-10-18,2022-10-23,5,Too Small,UPS,0,27.8,9,66,13.6,1,1,23.01,0,0,0,0,0
54,2337,New,US,Mobile App,iPad,Debit Card,Beauty,70.67,0,0,2023-04-05,2023-04-18,13,Not As Described,USPS,0,23.3,0,29,0.0,1,0,60.44,0,0,0,0,0
20,2288,New,US,Mobile App,iPhone,Debit Card,Books,288.74,1,1,2022-11-15,2022-11-21,6,Arrived Late,OnTrac,0,33.1,1,22,4.5,1,1,244.21,0,0,0,0,0
25,390,Silver,GB,Mobile App,Android,Gift Card,Furniture,268.15,1,0,2022-02-11,2022-03-03,20,Defective/Broken,DHL,0,0.5,4,57,7.0,0,1,237.22,0,0,0,0,0
69,1456,Silver,AU,Tablet App,iPhone,Debit Card,Beauty,48.6,0,1,2023-10-05,2023-11-01,27,Quality Issue,DHL,0,48.6,34,77,44.2,5,3,44.62,0,0,0,0,1
46,1687,New,AU,Tablet App,Android,Credit Card,Electronics,799.65,1,0,2023-02-19,2023-02-20,1,Found Better Price,USPS,1,1.8,8,14,57.1,1,4,783.26,0,0,0,0,2
57,782,New,US,Web Browser,Android,Debit Card,Electronics,229.85,1,1,2022-12-09,2022-12-15,6,Too Small,USPS,0,15.4,2,65,3.1,1,1,185.67,0,0,0,0,0
53,1156,Bronze,CA,Web Browser,Windows PC,Debit Card,Electronics,92.08,0,0,2022-12-01,2022-12-27,26,Gift Duplicate,UPS,0,59.2,0,2,0.0,0,1,83.18,0,0,0,0,0
58,543,Silver,US,Tablet App,MacBook,Debit Card,Toys,244.44,1,0,2023-11-14,2023-11-30,16,Wrong Item Sent,FedEx,0,6.1,0,10,0.0,1,1,219.2,0,0,0,0,0
50,264,New,DE,Web Browser,iPad,Credit Card,Clothing,34.56,0,0,2022-10-13,2022-10-22,9,Defective/Broken,USPS,0,46.4,8,80,10.0,1,0,32.84,0,0,0,0,0
69,1208,Silver,US,Web Browser,Android,Buy Now Pay Later,Jewelry,130.29,0,1,2022-10-31,2022-11-02,2,Gift Duplicate,FedEx,1,3.5,11,17,64.7,1,1,124.32,0,0,0,0,2
31,1128,Silver,US,Tablet App,MacBook,Debit Card,Beauty,223.56,1,1,2022-01-26,2022-01-28,2,Not As Described,DHL,0,54.6,3,61,4.9,0,0,204.3,0,0,0,0,0
45,1009,Gold,US,Web Browser,MacBook,Debit Card,Clothing,71.97,0,0,2022-04-20,2022-05-12,22,Wrong Item Sent,FedEx,0,21.5,1,73,1.4,1,1,64.19,0,0,0,0,0
32,1556,Gold,US,Tablet App,Android,Gift Card,Shoes,251.89,1,1,2023-07-28,2023-08-30,33,Not As Described,UPS,0,1.9,5,11,45.5,3,3,228.78,0,0,0,0,3
41,1187,Bronze,DE,Tablet App,Windows PC,Buy Now Pay Later,Shoes,150.94,0,0,2022-01-13,2022-01-22,9,Wrong Item Sent,USPS,0,25.8,5,41,12.2,1,1,128.76,0,0,0,0,0
23,1402,Silver,US,Web Browser,iPhone,PayPal,Clothing,485.87,1,1,2022-02-26,2022-03-02,4,Accidental Order,OnTrac,0,0.6,11,33,33.3,2,3,493.86,0,0,0,0,2
69,688,Platinum,US,Web Browser,Android,Buy Now Pay Later,Clothing,180.65,0,0,2023-05-09,2023-05-20,11,Gift Duplicate,OnTrac,0,48.4,1,24,4.2,0,1,163.65,0,0,0,0,0
35,1110,New,GB,Mobile App,iPhone,Debit Card,Electronics,471.54,1,0,2023-08-04,2023-08-08,4,Changed Mind,USPS,0,1.1,19,31,61.3,3,1,452.34,0,0,0,0,2
61,916,Bronze,US,Web Browser,iPad,Credit Card,Clothing,194.32,0,1,2023-02-01,2023-02-26,25,Too Large,FedEx,0,41.7,2,39,5.1,1,0,158.54,0,0,0,0,0
28,1828,Platinum,US,Tablet App,Android,Gift Card,Clothing,63.09,0,0,2022-10-30,2022-11-25,26,Defective/Broken,FedEx,0,27.2,4,42,9.5,1,0,51.33,0,0,0,0,0
41,1224,Gold,US,Mobile App,iPhone,Debit Card,Home & Kitchen,173.57,0,0,2023-09-06,2023-09-09,3,Too Small,UPS,0,17.2,12,25,48.0,1,0,171.34,0,0,0,0,1
46,497,Bronze,FR,Web Browser,iPhone,Credit Card,Home & Kitchen,15.74,0,1,2022-04-13,2022-04-22,9,Too Small,FedEx,0,14.6,1,11,9.1,0,0,14.59,0,0,0,0,0
30,1085,Platinum,FR,Web Browser,Android,Gift Card,Shoes,235.42,1,1,2023-02-15,2023-03-20,33,Not As Described,USPS,0,0.7,12,25,48.0,2,3,235.02,0,0,0,0,3
62,2362,Bronze,US,Tablet App,iPad,Buy Now Pay Later,Books,43.23,0,0,2022-08-01,2022-08-25,24,Too Large,UPS,0,10.5,7,63,11.1,1,1,35.04,0,0,0,0,0
47,2345,Gold,AU,Mobile App,iPad,Credit Card,Books,229.72,1,0,2023-09-12,2023-09-22,10,Wrong Item Sent,DHL,0,3.5,1,34,2.9,0,1,188.41,0,0,0,0,0
48,380,Gold,US,Mobile App,Windows PC,PayPal,Shoes,129.98,0,0,2022-11-16,2022-12-02,16,Wrong Item Sent,DHL,0,71.4,6,53,11.3,0,0,129.78,0,0,0,0,0
49,802,New,US,Mobile App,Android,Debit Card,Sports,64.75,0,0,2023-01-12,2023-01-23,11,Too Large,OnTrac,0,24.8,0,7,0.0,1,1,56.5,0,0,0,0,0
49,1315,Gold,US,Web Browser,MacBook,Debit Card,Shoes,261.24,1,0,2022-02-23,2022-03-20,25,Too Small,DHL,0,44.9,5,58,8.6,0,0,245.24,0,0,0,0,0
50,1792,Silver,US,Web Browser,Windows PC,PayPal,Electronics,67.28,0,0,2022-04-18,2022-05-09,21,Arrived Late,DHL,0,57.4,7,53,13.2,1,1,61.57,0,0,0,0,0
51,2176,Bronze,US,Mobile App,Android,Debit Card,Tools,296.23,1,0,2023-10-18,2023-11-10,23,Defective/Broken,FedEx,0,56.5,5,67,7.5,0,0,267.09,0,0,0,0,0
45,339,Silver,FR,Web Browser,iPhone,Credit Card,Home & Kitchen,100.66,0,0,2022-09-19,2022-11-05,47,Changed Mind,DHL,0,3.3,13,32,40.6,4,1,94.47,0,0,0,0,3
68,1997,Silver,FR,Web Browser,Windows PC,Gift Card,Beauty,189.36,0,1,2022-04-11,2022-04-22,11,Found Better Price,OnTrac,0,38.6,0,65,0.0,0,0,174.27,0,0,0,0,0
60,3,New,FR,Tablet App,MacBook,PayPal,Jewelry,45.78,0,1,2022-04-05,2022-05-04,29,Quality Issue,USPS,0,14.7,5,69,7.2,1,1,37.58,0,0,0,0,0
49,1262,Bronze,BR,Mobile App,iPhone,PayPal,Shoes,32.85,0,0,2023-04-04,2023-04-23,19,Arrived Late,OnTrac,0,0.6,1,74,1.4,0,1,29.97,0,0,0,0,0
46,2385,New,BR,Mobile App,Windows PC,PayPal,Books,105.73,0,0,2022-07-15,2022-07-26,11,Not As Described,USPS,0,65.2,7,63,11.1,0,1,94.24,0,0,0,0,0
47,844,Bronze,US,Tablet App,MacBook,Credit Card,Beauty,268.13,1,0,2022-02-06,2022-03-08,30,Not As Described,DHL,0,15.8,3,69,4.3,1,0,244.96,0,0,0,0,0
33,2335,Bronze,IN,Web Browser,MacBook,Debit Card,Clothing,198.67,0,0,2022-08-08,2022-08-20,12,Found Better Price,FedEx,0,15.4,2,21,9.5,1,1,173.16,0,0,0,0,0
54,1968,Bronze,CA,Web Browser,iPhone,Credit Card,Home & Kitchen,36.18,0,1,2022-09-13,2022-09-16,3,Gift Duplicate,OnTrac,0,2.5,3,53,5.7,0,0,33.08,0,0,0,0,0
43,2039,Gold,GB,Web Browser,iPad,Buy Now Pay Later,Electronics,61.55,0,1,2023-04-28,2023-05-06,8,Found Better Price,UPS,1,4.9,21,34,61.8,4,3,59.49,0,0,0,0,1
56,1104,Gold,US,Mobile App,Windows PC,PayPal,Home & Kitchen,83.74,0,0,2023-07-05,2023-07-29,24,Defective/Broken,DHL,0,37.8,0,38,0.0,1,0,81.38,0,0,0,0,0
19,2351,Gold,BR,Web Browser,MacBook,PayPal,Toys,256.43,1,0,2022-08-04,2022-08-12,8,Wrong Item Sent,DHL,0,22.0,0,72,0.0,0,0,211.48,0,0,0,0,0
